lnL_val,mean_dBIC
6.907755278982137,6.6869999999956535
7.600902459542082,7.5246666666741175
8.517193191416238,8.312333333306015
9.210340371976184,8.57333333332402
9.903487552536127,9.894333333242685
10.819778284410283,10.242666667016843
